stadium_id,stadium_name,country_code,town,opening_year,capacity
a5790,T9 indoor gym,GR,Κωστακιούς,2018.0,1200.0
a5791,Pavilhão Municipal de Santo André,PT,Santo André,,
a5792,PAV. MUN. PROF. CARLOS GRAVATA,PT,Quarteira,,
a5793,PAV. ESC. INFANTE D.PEDRO,PT,Figueira da Foz,,
a5794,Hegel-Sporthalle Vaihingen,DE,Stuttgart,,1078.0
a5795,Georg-Schäfer-Sporthalle,DE,Eltmann,,1600.0
a5796,Ernst-Grube Halle,DE,Leipzig,,1286.0
a5797,Sporthal Amalrik,BE,Steenhuize-Wijnhuize,,
a5798,Sporthal De Muylaert,BE,Eksaarde,,
a5799,Sporthal Uyttenhove,BE,Zeveneken,,
a58,Ginásio La Salle,BR,Canoas,,2000.0
a580,Karataş Şahinbey Spor Salonu,TR,Gaziantep,2009.0,6250.0
a5800,Sporthal Veldmeers,BE,Laarne,,
a5801,Gemeentelijke Sporthal,BE,Opwijk,,
a5802,Sporthal R. Beauthier,BE,Ganshoren,,
a5803,Sport- en recreatiecentrum Breeven,BE,Bornem,,
a5804,Sporthal De Plaon,BE,Mechelen,,
a5805,Ecole Georges Désir,BE,Woluwe-Saint-Lambert,,
a5806,Nikolaos Paximadas sports hall,GR,Petroupoli,,
a5807,Gemeentelijke Sporthal,BE,Zaventem,,
a5808,Gemeentelijke Sporthal,BE,Sint-Stevens-Woluwe,,
a5809,Gemeentelijke Sporthal,BE,Kortenberg,,
a581,Chalkiopoulio Sports Hall,GR,Lamia,1995.0,3660.0
a5810,Sporthal Hertblock,BE,Steenokkerzeel,,
a5811,Sporthal Bruultjeshoek,BE,Onze-Lieve-Vrouw-Waver,,
a5812,Sportcentrum Het Rooi,BE,Berchem,,
a5813,Gemeentelijk Sportcentrum Brieleke,BE,Wommelgem,,
a5814,Sporthal Vennebos,BE,Schilde,,
a5815,Sporthal Hemelrijk,BE,Essen,,
a5816,Sportschuur Loenhout,BE,Loenhout,,
a5818,Sportcentrum De Valk,BE,Rijkevorsel,,
a5819,Sporthal De Vond,BE,Poppel,,
a582,Zirineio,GR,Kifissia,1992.0,500.0
a5820,Sportcentrum Balsakker,BE,Lille,,
a5821,Gäuäcker-Sporthalle I,DE,Fellbach,,1000.0
a5822,Sporthal Het Loo,BE,Broechem,,
a5823,Sporthal 't Stapveld,BE,Berlaar,,
a5824,Sportoase Wilsele-Putkapel,BE,Wilsele,,
a5825,Sportcentrum De Tumkens,BE,Betekom,,
a5826,Sint-Jozefscollege,BE,Aarschot,,
a5827,Sporthal 't Solveld,BE,Tielt-Winge,,
a5828,Sportzaal Ter Dijle,BE,Sint-Agatha-Rode,,
a5829,Sportzaal De Kronkel,BE,Huldenberg,,
a583,Kleisto Gymnastirio Syros Dimitrios Vikelas,GR,Syros,1985.0,600.0
a5830,Moorbek-Halle,DE,Norderstedt,,
a5831,Sporthalle Neustadt-Glewe,DE,Neustadt-Glewe,,
a5832,Sporthal Schulen,BE,Schulen,,
a5833,SH Dr.-Carl-Hermann-Gymnasium,DE,Schönebeck,,
a5834,Sporthalle Groß Berliner Damm,DE,Berlin,,
a5835,Gesamtschule Am Heidberg,DE,Hamburg,,
a5836,Sporthalle Wandsbek,DE,Hamburg,,
a5837,Sportcentrum Herkules,BE,Herk-de-Stad,,
a5838,Sporthal De Voordijcker,BE,Tessenderlo,,
a5839,Sporthal Olmen,BE,Olmen,,
a584,Nikos Samaras,GR,Orestiada,2004.0,2500.0
a5840,WICO Campus Sint-Jozef,BE,Lommel,,
a5841,Sporthal De Deuster,BE,Peer,,
a5842,Sporthal Olympia,BE,Bree,,
a5844,Sporthal De Schans,BE,Kinrooi,,
a5845,Polyvalente Zaal De Vroenhof,BE,Geistingen,,
a5846,Sportzaal Op Sjeure,BE,Molenbeersel,,
a5847,Sporthal De Dom,BE,Kessenich,,
a5848,Sportcentrum Opglabbeek,BE,Oudsbergen,,
a5849,Sportzaal Wiemesmeer,BE,Zutendaal,,
a585,Panellinios,GR,Athens,1976.0,1500.0
a5850,Sportcomplex Keerbergen,BE,Keerbergen,,
a5851,Sporthal De Zonhoeve,BE,Beverst,,
a5852,Ordu Atatürk Spor Salonu,TR,Ordu,,
a5853,Ünye Spor Salonu,TR,Ordu,,
a5855,Microestadio El Calafate,AR,El Calafate,,
a5856,Sporthal Heuvelkouter,BE,Liedekerke,,
a5857,Sporthal De Vlasschaard,BE,Bavikhove,,
a5858,Sport- en Recreatiecentrum De Krekel,BE,Izegem,,
a5859,Gemeentelijke Sporthal,BE,Ledegem,,
a586,G. Triantafyllos,GR,Vrahati,,890.0
a5860,Sportcentrum De Valkaart,BE,Oostkamp,,
a5861,Sporthal Den Averul,BE,Beveren-Leie,,
a5862,Gemeentelijke Sporthal,BE,Sint-Eloois-Winkel,,
a5863,Hall Omnisport,BE,Grivegnée,,
a5864,Centre Sportif Communal,BE,Bertrix,,
a5865,Salle Omnisport,BE,Tubize,,
a5866,Centre Sportif Adeps Le Lac,BE,Neufchâteau,,
a5867,Salle Omnisports,BE,Wasmuël,,
a5868,Centre Sportif,BE,Perwez,,
a5869,Athénée Royal Vielsalm-Manhay,BE,Vielsalm,,
a587,Dupnitsa,BG,Dupnitsa,,2000.0
a5870,Académie Provinciale de Police du Hainaut,BE,Jurbise,,
a5871,Centre Sportif,BE,Malmedy,,
a5872,Athénée Royal,BE,La Roche-en-Ardenne,,
a5873,Collège Notre-Dame,BE,Tournai,,
a5874,Salle Omnisports Pierre Dupont,BE,Soignies,,
a5875,Complexe Sportif,BE,Rixensart,,
a5876,Centre Sportif,BE,Beauraing,,
a5877,Centre Sportif,BE,Houffalize,,
a5878,Hall Omnisports Les Bressaix,BE,Stavelot,,
a5879,Hall Omnisports,BE,Aywaille,,
a588,Cornèr Arena,CH,Lugano,1957.0,7800.0
a5880,Complexe Sportif,BE,Etalle-Chantemelle,,
a5882,Hall Omnisports,BE,Ohey,,
a5883,Athénée Royal Lucienne Tellier,BE,Frasnes-lez-Anvaing,,
a5884,Centre Sportif,BE,Jemelle,,
a5888,Pavilhão do Juventude Atlético Clube,PT,Santiago de Cacem,,
a5889,Pav. Polidesportivo Bragança,PT,Bragança,,
a589,Jangchung Arena,KR,Seoul,1963.0,4507.0
a5890,PAV. MUN. ARQ. FERNANDO TAVORA,PT,Fermentões,,
a5892,Tsuen Wan Sports Centre,HK,Tsuen Wan,2018.0,1900.0
a5894,Salle Jacques Van Offelen,BE,Uccle,,
a5896,Hall de Sports Institut Saint-Luc,BE,Mons,,
a5898,Hall des Sports Baudouin 1er,BE,Péruwelz,,
a5899,Complexe sportif L'Argonaute,FR,Orléans,2017.0,
a59,Ginásio Poliesportivo do Riacho,BR,Contagem,,2100.0
a590,Sports House named after M. Dvorkin,,Krasnoyarsk,1981.0,4100.0
a5900,Institut Don Bosco,BE,Tournai,,
a5901,Centre Sportif,BE,Elouges,,
a5902,École Saint-Sauveur,BE,Petit-Enghien,,
a5903,Complexe Sportif,BE,Beaumont,,
a5904,Hall Omnisports,BE,Wanfercée-Baulet,,
a5905,Hall Omnisports,BE,Froidchapelle,,
a5906,Shlomo group arena,IL,Tel Aviv,2014.0,3500.0
a5907,Maison Sport Santé,BE,Pont-à-Celles,,
a5908,Hall Omnisports,BE,Erquelinnes,,
a5909,The Mid-town hall,IL,Tel Aviv,2018.0,500.0
a591,Sportova NOVI,RS,Novi Sad,1968.0,3000.0
a5910,Pallazetto dello Sport Boario,IT,Darfo Boario Terme,,
a5913,Social Centre Indoor Hall,MV,Male,,
a5914,Hall Omnisports,BE,Anderlues,,
a5915,Hall Omnisports,BE,Marchienne-au-Pont,,
a5916,Complexe Sportif Le Scavin,BE,Lobbes,,
a5917,Athénée Royal Thil Lorrain,BE,Verviers,,
a5918,Hall Omnisports 1,BE,Angleur,,
a5919,Complexe Sportif,BE,Embourg,,
a5920,Športová hala SPU,SK,Nitra,1973.0,1000.0
a5921,Hall Omnisport,BE,Montegnée,,
a5923,Salle Omnisports André Cools,BE,Flémalle,,
a5924,Gymnase Communal,BE,Tihange,,
a5925,Sporthalle Bergscheid,BE,Raeren,,
a5926,Centre Culturel et Sportif,BE,Baelen,,
a5927,Hall Omnisport,BE,Seraing,,
a5928,Rossett Sports Centre,GB,Harrogate,,
a5929,Dudley College - Evolve,GB,Dudley,,
a593,Park Chung-Hee Gymnasium,KR,Gumi,2001.0,6277.0
a5930,North Cambridge Academy,GB,Cambridge,,
a5931,Durrington High School,GB,Worthing,,
a5932,Palasport di Celle Ligure,IT,Celle Ligure,2005.0,600.0
a5933,Palazzetto dello Sport Gerolamo Craviotto,IT,Varazze,1991.0,1000.0
a5934,Ginásio Poliesportivo José Carlos Miller da Silveira - Tuta,BR,Mogi das Cruzes,2022.0,
a5935,Ecole Fondamentale Communale Aux Prés Du Roy,BE,Dalhem,,
a5936,Hall des Sports,BE,Hannut,,
a5937,Hall Omnisport,BE,Visé,,
a5938,Hall Omnisport,BE,Grand-Rechain,,
a5939,The Watershed,IE,Kilkenny,,
a594,Palace of Hand Games,AZ,Baku,,2500.0
a5940,Polideportivo Chapadmalal,AR,Chapadmalal,,
a5941,Hall Omnisports,BE,Neuville-en-Condroz,,
a5942,Hall Omnisports Robert Collignon,BE,Amay,,
a5943,Ecole Fondamentale Libre Saint-Joseph,BE,Sougné-Remouchamps,,
a5944,Hall Omnisport de Dolhain,BE,Limbourg,,
a5946,PAV. GIMNODESPORTIVO MOURA,PT,Moura,,
a5947,Collège Notre-Dame de la Paix,BE,Erpent,,
a5948,Salle Michel Dargent,BE,Le Roux,,
a5949,Couvidôme Bernard Pignon,BE,Couvin,,
a595,Sportcomplex Zoersel,BE,Zoersel,,1500.0
a5950,Hall des Sports Jean-Pierre Burny,BE,Anseremme,,
a5953,Sotirion Sports Centre,CY,Nicosia,,2000.0
a5954,Alan Higgs Centre,GB,Coventry,,
a5955,Hall Omnisports,BE,Havelange,,
a5956,Collège Saint André,BE,Auvelais,,
a5957,Hall De La Morie,BE,Gedinne,,
a5958,Lycée de l'Etat,BE,Doische,,
a5959,Hall Omnisport,BE,Tellin,,
a596,Sportovní Hala Euronics,,Zlin,,2000.0
a5960,Hall Omnisports Jean-Jacquet,BE,Nassogne,,
a5961,Bahattin Ekinci Spor Salonu,TR,Samsun,,
a5962,Gebze Spor Salonu,TR,Kocaeli,,
a5963,Bayburt Spor Salonu,TR,Bayburt,,
a5964,Erzincan Merkez Spor Salonu,TR,Erzincan,,
a5965,Fındıklı Spor Salonu,TR,Rize,,
a5966,Salle Omnisport,BE,Jette,,
a5967,Ecole Primaire Pierre Lairin,BE,Anderlecht,,
a5968,Sporthall,BE,Drogenbos,,
a5969,Hall Omnisports du Stade Gaston Reiff,BE,Braine-l'Alleud,,
a597,Vexve Areena,FI,Sastamala,2002.0,900.0
a5970,SportCity,BE,Woluwe-Saint-Pierre,,
a5971,Complexe Sportif,BE,Sart-Dames-Avelines,,
a5972,Centre Sportif Victoria,BE,Koekelberg,,
a5973,Centre Sportif,BE,Lasne,,
a5974,Centre Sportif,BE,Champlon,,
a5975,Centre Sportif Local,BE,Marche-en-Famenne,,
a5976,Hall des Sports,BE,Libramont,,
a5977,Centre Sportif Porte de Trèves,BE,Bastogne,,
a5978,Centre Sportif et de Loisirs Local,BE,Florenville,,
a5979,Complexe Sportif et Culturel ROx,BE,Harnoncourt,,
a5980,Centre Sportif,BE,Érezée,,
a5981,Ecole Primaire Libre Saint-Benoît,BE,Habay-La-Neuve,,
a5982,Centre Culturel et Sportif,BE,Virton,,
a5983,Uşak Kalfa Spor Salonu,TR,Uşak,,
a5988,Tevfik Kış Spor Salonu,TR,Çorum,,
a5989,Kütahya Yeni Spor Salonu,TR,Kütahya,,
a599,BSH Sportpark,AT,Bleiburg,,1000.0
a5990,Burdur Merkez Spor Salonu,TR,Burdur,,
a5991,Aydın Atatürk Spor Salonu,TR,Aydın,,
a5992,Sports Palace Hall,JO,Amman,1983.0,3000.0
a5993,19 Eylül Spor Salonu,TR,Giresun,,
a5995,Sarıyer Spor Salonu,TR,İstanbul,,
a5997,VIU Gymnasium,CA,Nanaimo,,
a5999,Salle Omnisports de St Eloi,FR,Poitiers,,
a6,Estadio Luis Conde - La Bombonerita,AR,La Boca,1996.0,2400.0
a60,Ginásio Aecim Tocantins,BR,Cuiabá,2007.0,11000.0
a600,Entertiment Center,BY,Molodechno,,2000.0
a602,Alfa - College Sportcentrum,NL,Groningen,,3000.0
a603,Ice Hockey Hall,FI,Kokkola,,3800.0
a604,Kleisto Gymnastirio Melina Merkouri,GR,Rethymno,1992.0,1600.0
a609,Transilvania Sporting Center,RO,Sibiu,,2000.0
a61,Ginasio Saul Oliveira,BR,Florianópolis,2007.0,1500.0
a610,University Sports Hall SOS II,CH,Lausanne,,1000.0
a612,Gymnase Maillan,FR,Le Cannet,,825.0
a613,Palazzetto dello Sport di Vicenza,IT,Vicenza,1983.0,1990.0
a614,Tassos Papadopoulos Eleftheria,CY,Nicosia,1993.0,6800.0
a615,Pala Simone,IT,Lagonegro,,1000.0
a616,Ginásio Panela de Pressão,BR,Bauru - SP,1955.0,3000.0
a617,Sporthalle Tellenfeld,CH,Amriswil,,1000.0
a618,ŠD Kamnik,SI,Kamnik,,500.0
a619,Sports Hall Kaposvár,HU,Kaposvár,1983.0,500.0
a62,Sesi Clube Antonio Ferreira Pacheco,BR,Goiânia,,
a620,Kildeskovshallen,DK,Gentofte,,650.0
a621,Green Hall,IL,Kfar Saba,,800.0
a622,Theater Johann Pölz-Halle,AT,Amstetten,,250.0
a624,Sports Hall,RO,Galati,,1600.0
a625,Ginásio Darcy Pozza,BR,Bento Gonçalves,,4000.0
a626,Sociedade Ginástica Novo Hamburgo,BR,Novo Hamburgo,,2300.0
a627,Ginásio do Tênis Clube São José Dos Campos,BR,São José dos Campos,,1500.0
a628,Minsk Sports Palace,BY,Minsk,1966.0,3311.0
a63,Poliesportivo,BR,Itabira,,
a630,Saville Community Sports Centre,CA,Edmonton,,3000.0
a632,Microestadio De Lomas de Zamora,AR,Lomas de Zamora,,1500.0
a633,MOSiR,PL,Krosno,,1700.0
a634,Wing Arena Kariya,JP,Kariya City Aichi,,2300.0
a635,Khatami,IR,Ardakan,,500.0
a636,Khane Vollyball,IR,Tehran,2008.0,1500.0
a637,Ośrodek Sportowy Szopienice,PL,Katowice,2007.0,1500.0
a638,Sport Hall,PL,Września,,1500.0
a639,Ghadir Arena,IR,Urmia,2007.0,6000.0
a64,Arena Jaraguá,BR,Jaraguá Do Sul,2007.0,15000.0
a640,Eurassurhal,BE,Genk,2014.0,900.0
a641,Qatar Volleyball Association Hall,QA,Doha,,3000.0
a643,Polideportivo Sur de Envigado,CO,Envigado,,1000.0
a644,Sohar VC Hall,OM,Sohar,1996.0,2000.0
a647,Tendring Technology College,GB,Frinton-on-sea,1996.0,250.0
a648,Essex Sports Arena,GB,Colchester,2015.0,500.0
a649,SAP Arena,DE,Mannheim,2005.0,15000.0
a65,Ginásio Poliesportivo Ronaldo Cunha Lima,BR,João Pessoa,1994.0,3000.0
a650,Športová Hala PKO,SK,Bratislava,,200.0
a652,Ali Bin Hamad Al-Attiyah Area,QA,Doha,2013.0,7700.0
a653,MBS-Arena Potsdam,DE,Potsdam,,2048.0
a654,Palmberg Arena,DE,Schwerin,,1914.0
a656,Gymnase Jean-Marie Vanpoulle,FR,Cambrai,2003.0,1300.0
a657,Yi Sunsin Gymnasium,KR,Asan,2012.0,3347.0
a658,Gyeyang Gymnasium,KR,Incheon,2013.0,4270.0
a66,Ginásio da Universidade Federal,BR,Juiz de Fora,,1000.0
a660,Palais de Sports Jean Weille,FR,Nancy,1999.0,6027.0
a661,Aegon Arena,SK,Bratislava,2003.0,4500.0
a662,Xuancheng Sports Center,CN,Xuancheng,2015.0,5600.0
a663,Kozani Arena,GR,Kozani,,4000.0
a664,El Menzah Sports Palace,TN,Tunis,1967.0,4500.0
a665,Club Sportivo Floresta,AR,Tucumán,,4000.0
a666,Salle omnisports Belakhdar Tahar,DZ,Algiers,2013.0,3000.0
a667,Bendigo Stadium,AU,Bendigo,,2000.0
a669,Coliseo Evangelista Mora,CO,Santiago de Cali,,3340.0
a67,Ginásio Chico Neto,BR,Maringá,1976.0,5500.0
a670,Hala Mistrzów,PL,Włocławek,2001.0,4200.0
a671,Coliseo Cerrado de Chiclayo,PE,Chiclayo,,5000.0
a672,Hala Sportowa OSiR,PL,Suwałki,,900.0
a673,Ginásio João Coelho Netto - Laranjeiras,BR,Rio de Janeiro,,1000.0
a674,Ginásio Castelo Branco - Gigantão,BR,Araraquara,1969.0,4000.0
a675,Ginásio do Tarumã,BR,Curitiba,1965.0,4000.0
a677,Ginásio Poliesportivo José Correa,BR,Barueri,,5000.0
a678,Ginásio da ASCEB,BR,Brasília,,1500.0
a679,Arena Multiuso Brusque,BR,Brusque,,4450.0
a68,Ginásio Municipal Tancredo Neves,BR,Montes Claros,1988.0,8000.0
a681,HS Kraljevo,RS,Kraljevo,2015.0,3350.0
a682,Zoersel St Antonius Global Catering Arena,BE,Zoersel,,
a683,GD Kaštela,HR,Kastel Stari,,
a684,MartiniPlaza,NL,Groningen,1969.0,4500.0
a685,Ein Sara Sport Hall,IL,Nahariya,,
a686,Palestra Karagagi,BA,Peja,,
a687,Falcon Club Arena,BY,Minsk,,
a688,Gentoftehallen,DK,Gentofte,2016.0,1500.0
a689,Sporthalle Arbon,CH,Arbon,,
a69,Ginásio José Liberatti,BR,Osasco,,3000.0
a690,Ginásio Municipal Pedro Ezequiel da Silva,BR,Valinhos,,3500.0
a691,Ginásio de Esportes Padre José Pagnacco,BR,Castro,,1800.0
a692,Sportcentrum Schotte,BE,Erembodegem,2016.0,2000.0
a693,Ginásio Engenheiro Mauricio Soares Bittencourt,BR,Macaé,,5000.0
a694,Ginásio Caio Martins,BR,Niterói,,
a696,Ginásio Municipal de Esportes Ayrton Senna,BR,Itapetininga,,3000.0
a697,Centro de Formação Olímpica Ginásio Polidesportivo,BR,Fortaleza,2016.0,21000.0
a699,Friedrich-Albert-Lange Sporthalle,DE,Solingen,,500.0
a7,Estadio Luna Park,AR,Buenos Aires,1931.0,11290.0
a700,Ginásio de Esportes Elefantão,BR,Atibaia,,1200.0
a701,Ginásio Poliesportivo Municipal de Quissamã,BR,Quissamã,2001.0,1100.0
a702,Ginásio Marcelino Lopes,BR,Recife,,1200.0
a703,Ginásio Municipal de Esportes,BR,Bento Gonçalves,,4000.0
a704,Coliseo Manuel Bonilla,PE,Lima,1995.0,6500.0
a705,Estádio Nacional Mané Garrincha,BR,Brasília,1974.0,72000.0
a706,Ginásio Pedro Dell Antonia,BR,Santo André,,5000.0
a707,Winnipeg Arena,CA,Winnipeg,1955.0,
a708,Mall of Asia Arena,PH,Manila,2012.0,20000.0
a709,Ginásio de Esportes Ney Braga,BR,São José dos Pinhais,,1200.0
a71,Ginásio da Hebraica,BR,Rio de Janeiro,,6000.0
a710,Gimnasio Pedro Estremador,AR,Bariloche,,2200.0
a711,Ginásio Sesi Santo André,BR,Santo André,,800.0
a712,Ginásio Centro Olímpico,BR,Uberaba,,
a713,Arena Poliesportiva Amadeu Teixeira,BR,Manaus,2006.0,11800.0
a714,Kose Sports Park Gymnasium,JP,Kofu City Yamanashi,1985.0,3344.0
a715,Kushira peace Arena,JP,Kanoya,,
a716,Ginásio de Esportes Heitor Furtado,BR,Telêmaco Borba,,4000.0
a717,Fukui City Gymnasium,JP,Fukui,,
a718,SaZa Topsporthal Doetinchem Achterhoek,NL,Doetinchem,,1650.0
a719,Arena Guilherme Paraense,BR,Belém,2016.0,12000.0
a72,Ginásio do Maracanãzinho,BR,Rio de Janeiro,1954.0,12600.0
a720,Konohana Arena,JP,Shizuoka City Shizuoka,2015.0,2700.0
a721,Polideportivo de Banco Provincia,AR,La Plata,,
a722,Salón San Martín,AR,Buenos Aires,,
a724,Higashi-Hiroshima Sports Park Gymnasium,JP,Higashihiroshima,1992.0,2680.0
a725,Mishima Citizen Gymnasium,JP,Mishima,1977.0,1200.0
a726,Fukuno Gymnasium,JP,Nanto,,
a727,Ginásio Jones Minosso,BR,Lages,,5000.0
a728,Kanuma General Gymnasium,JP,Kanuma,1998.0,2260.0
a729,Kanaoka Park Gymnasium,JP,Sakai,1989.0,2000.0
a73,Ginásio Tijuca Tênis Clube,BR,Rio de Janeiro,1915.0,3000.0
a730,Panasonic Arena,JP,Hirakata City Osaka,1965.0,2200.0
a731,Ginásio Paulo Cheidde - Baetão,BR,São Bernardo do Campo,,650.0
a732,Coliseo Yesid Santos,CO,Medellin,,
a733,Ginásio Bolão,BR,Jundiaí,,12000.0
a734,Ginásio Municipal de Esportes Gualberto Moreira,BR,Sorocaba,,3500.0
a735,PWSZ Sanok,PL,Sanok,,
a736,Sport Hall,PL,Nysa,,300.0
a737,Ginásio Poliesportivo Dom Bosco,BR,Campo Grande,,3000.0
a738,Ginásio Nestor Jost - AABB,BR,Brasília,,1500.0
a739,Physical Activity Complex,CA,Saskatoon,2003.0,2426.0
a740,SD Pendik,RS,Novi Pazar,,
a741,SD Magnet,BA,Brcko,,2625.0
a742,Universiada,BG,Sofia,,
a743,Hector Sola Bezares Coliseum,PR,Caguas,,7500.0
a744,Mestska Hala Vodova,,Brno,,
a745,Großsporthalle,DE,Rüsselsheim,,
a746,PS Galychyna,UA,Lviv,1969.0,1600.0
a747,Nikoljac,ME,Bijelo Polje,,
a749,Ginásio Oscar Zelaya - General Severiano,BR,Rio de Janeiro,,
a75,Ginásio Adib Moyses Dib,BR,Sao Bernardo do Campo,,9000.0
a750,Ginásio Barão do Rio Branco,BR,Blumenau,,500.0
a751,Arena Monte Cristo - Cidade Jardim,BR,Goiânia,,1000.0
a752,Ginásio Joval de Paula Souza - Parque Cachoeira,BR,Araucária,,
a753,AGF Suzuka Gymnasium,JP,Suzuka City Mie,1973.0,2652.0
a754,Arena Carioca 1,BR,Rio de Janeiro,2016.0,16000.0
a755,Yeni Spor Salonu,TR,Balıkesir,,3500.0
a756,Wakayama Big Whale,JP,Wakayama,,5000.0
a757,Ginásio Neusa Galetti,BR,Marília,,
a758,Ginásio do Bradesco,BR,Osasco,,
a759,Ginásio Clube Curitibano,BR,Curitiba,,
a76,Ginásio Poliesportivo Cidade de São Bernardo,BR,Sao Bernardo do Campo,1985.0,5730.0
a760,Ginásio Ivo Silveira de Chapecó,BR,Chapecó,,2000.0
a761,Kitakyushu City Gymnasium,JP,Kitakyushu,,10000.0
a762,Sumida City Gymnasium,JP,Sumida City Tokyo,2010.0,1500.0
a763,SK Olimpiets,BY,Mogilev,2006.0,2740.0
a765,Oak Arena,JP,Kure,1964.0,
a766,Kashihara Park first Gymnasium,JP,Kashihara,,
a768,Kunshan Sports Centre Stadium,CN,Kunshan,,30000.0
a769,Bulstrad Arena,BG,Ruse,2015.0,5100.0
a77,Ginásio Lauro Gomes,BR,Sao Caetano do Sul,1964.0,3000.0
a770,Estadio Ruca Che,AR,Neuquen,1995.0,8000.0
a771,Richmond Olympic Oval,CA,Richmond,2008.0,8000.0
a772,Marino Cvetković Sports Hall,HR,Opatija,,1200.0
a773,Gimnasio Olimpico Aguascalientes,MX,Aguascalientes City,,
a774,Yaoundé Multipurpose Sports Complex,CM,Yaoundé,2009.0,5200.0
a775,National Cycling Center,TT,Port of Spain,,
a776,AIS Arena,AU,Canberra,1981.0,5200.0
a777,Nanjing Olympic Sports Centre Gimnasium,CN,Nanjing,2002.0,13000.0
a778,Vakıfbank Spor Sarayı,TR,Istanbul,2016.0,2000.0
a779,Arena da Baixada - Estádio Joaquim Américo,BR,Curitiba,1999.0,42000.0
a78,Ginásio Milton Olaio Filho,BR,Sao Carlos,2004.0,8000.0
a780,Misurata International Sports Hall,LY,Misurata,,
a782,Sportcomplex de Kruisboog,NL,Houten,,500.0
a783,Sports Hall,NL,Rijswijk,,
a784,Ede Sport Hall,NL,Ede,,1000.0
a785,De Meerwaarde,NL,Barneveld,,
a788,Centre Sportif de Gatineau,CA,Gatineau,2010.0,1000.0
a79,Ginásio do DCTA,BR,Sao José dos Campos,,4500.0
a790,Gymnase Jean-Philippe Motte,FR,Chaumont,,
a791,Mestská ŠH Trnava,SK,Trnava,,
a792,Haukelandshallen,NO,Bergen,,
a793,Pav. CD Vitorino Nemesio,PT,Praia da Vitória,,
a794,Dom Odbojke Bojan Stranić,HR,Zagreb,,500.0
a795,Crystal Palace National Sports,GB,London,,
a796,ŠD OŠ Šempeter,SI,Šempeter,,
a797,SOK Olimpia,BY,Lida,,500.0
a798,Don Bosco Sportközpont,HU,Kazincbarcika,,
a799,NGC Aton,HR,Nedelišće,,
a8,Polideportivo Municipal De Almirante Brown,AR,Buenos Aires,,3500.0
a80,Ginásio do Ibirapuera,BR,Sao Paolo,1957.0,11000.0
a800,Omnisport New,LU,Walferdange,,
a801,Sporthalle,AT,Zwettl,,
a802,Oriam,GB,Edinburgh,,
a804,Linth Arena,CH,Näfels,,
a805,Sporthalle Im Birch,CH,Zürich,,1000.0
a806,SH Dukla Liberec,,Liberec,,2000.0
a807,Dvorana Smederevo,RS,Smederevo,2009.0,2800.0
a808,Arena Poprad,SK,Poprad,,
a809,Helsinki Halli,FI,Helsinki,1997.0,13506.0
a81,Ginasio Poliesportivo Henrique Villaboim,BR,Sao Paulo,,1000.0
a810,Kalev Sports Hall,EE,Tallinn,1962.0,1780.0
a811,Green Arena Kobe,JP,Kobe City Hyogo,1993.0,4800.0
a813,Palais des Sports,FR,Pau,1991.0,7500.0
a814,Takasaki Arena,JP,Takasaki City Gunma,2016.0,6000.0
a815,TipsArena,AT,Linz,1974.0,6000.0
a816,Pav. João Rocha,PT,Lisboa,2017.0,3000.0
a818,Boris Alexandrov Sports Palace,,Oskemen,1964.0,4400.0
a819,Mestská ŠH Nitra,SK,Nitra,2007.0,2500.0
a82,Ginásio Vila Leopoldina,BR,Sao Paulo,,3000.0
a820,Sports Games Palace BAKU,AZ,Baku,,1000.0
a821,Sportcampus Zuiderpark,NL,Den Haag,,
a822,Kleisto Gymnastirio Mixalis Paraskevopoulos,GR,Alexandroupoli,1977.0,750.0
a823,Koukouli,GR,Patra,,
a824,MENT Indoor Hall,GR,Thessaloniki,1994.0,500.0
a825,Agioi Theodoroi,GR,Agioi Theodoroi,,380.0
a826,Domo de la Feria,MX,León,,
a827,Tasos Kambouris,GR,Chalkida,1996.0,1120.0
a828,Feti Borova,AL,Tirana,2017.0,
a829,Chizhovka-Arena,BY,Minsk,2013.0,9614.0
a83,Ginásio Abaeté,BR,Taubaté,,2500.0
a830,Tbilisi Sports Palace,GE,Tbilisi,1961.0,9700.0
a833,Polideportivo Huerta del Rey,ES,Valladolid,1975.0,3502.0
a834,Centro de Desportos e Congressos de Matosinhos,PT,Matosinhos,1995.0,3875.0
a835,Carrara Indoor Stadium,AU,Carrara,,
a836,Dobrotitsa,BG,Dobrich,,
a837,Coliseo Lolo Fernández,PE,San Vicente de Cañete,,
a838,Coliseo Lolo Fernández,PE,San Vicente de Cañete,,
a84,Arena Praia,BR,Uberlândia,1994.0,1500.0
a841,Coliseo Eduardo Dibós,PE,Lima,,6000.0
a842,National Gymnastics Arena,AZ,Baku,2015.0,9000.0
a843,Göygöl Olympic Sport Complex,AZ,Ganja,2002.0,900.0
a844,Halle des Sports du Four à Chaux,FR,Béziers,,770.0
a845,Gymnase St-Joseph de Porterie,FR,Nantes,,798.0
a846,Ginásio Antônio Balbino - Balbininho,BR,Salvador,,
a847,Ginásio Geraldo Magalhães - Geraldão,BR,Recife,1970.0,
a848,DRFG Arena,,Brno,1982.0,7700.0
a849,Jēkabpils sporta nams,LV,Jēkabpils,,600.0
a85,Sabiazinho,BR,Uberlândia,,6000.0
